map,Route111_Layout,width,40,height,140,primary,gTileset_General,secondary,gTileset_Mauville
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
66,0x3001,0x3001,0x3001,0x3001,0x3128,0x312A,0x3001,0x0403,0x3001,0x3128,0x312A,0x3001,0x3001,0x3118,0x311A,0x0470,0x0471,0x0471,0x0471,0x0471,0x048A,0x3248,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x04E2,0x3251,0x0490,0x0489,0x0473
67,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3128,0x312A,0x0470,0x0471,0x0471,0x0471,0x0471,0x048A,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x0488,0x0473
68,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3119,0x3119,0x3119,0x311A,0x3001,0x3001,0x0478,0x0489,0x0471,0x0471,0x0471,0x048A,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x064B,0x064C,0x3251,0x0488,0x0473
69,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3121,0x3121,0x3121,0x3121,0x3122,0x3001,0x3118,0x311A,0x0470,0x0471,0x0471,0x0471,0x048A,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x0490,0x0492,0x3251,0x0488,0x0473
70,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3121,0x3121,0x3121,0x3122,0x3001,0x3128,0x312A,0x0470,0x0471,0x0471,0x0471,0x048A,0x3258,0x3251,0x3251,0x3251,0x3251,0x04E2,0x3251,0x3251,0x3251,0x3251,0x3259,0x3259,0x3251,0x3251,0x3251,0x3251,0x3251,0x0488,0x0473
71,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3128,0x3129,0x3121,0x3122,0x3001,0x3001,0x3001,0x0470,0x0471,0x0471,0x0471,0x04BF,0x0482,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x3121,0x3258,0x3251,0x3251,0x3251,0x3251,0x0488,0x0473
72,0x0469,0x0469,0x0469,0x0469,0x0469,0x0469,0x0469,0x046A,0x3001,0x3001,0x3001,0x3120,0x3122,0x3001,0x3001,0x34E0,0x0470,0x0471,0x0471,0x0471,0x0471,0x048A,0x3258,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x0488,0x0473
73,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x048A,0x34E0,0x3001,0x3001,0x3120,0x3122,0x3001,0x3001,0x3001,0x0470,0x046B,0x046C,0x046D,0x0471,0x048A,0x3121,0x3258,0x3259,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x324A,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x0488,0x0473
74,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x048A,0x3001,0x3001,0x3001,0x3120,0x3122,0x3001,0x3001,0x0468,0x04BE,0x0473,0x0471,0x0475,0x0471,0x048A,0x3121,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x3121,0x3250,0x3251,0x3251,0x04E2,0x0488,0x0473
75,0x046C,0x046C,0x046D,0x0471,0x0471,0x0471,0x0471,0x048A,0x321A,0x3001,0x3001,0x3120,0x3122,0x3001,0x34E0,0x0470,0x046B,0x04BE,0x0471,0x0475,0x0471,0x048A,0x3121,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3249,0x3249,0x3251,0x3251,0x3251,0x3251,0x0488,0x0473
76,0x0471,0x0471,0x04BF,0x046C,0x046D,0x0471,0x0471,0x048A,0x31D9,0x31D2,0x3001,0x3120,0x3122,0x3001,0x0468,0x04BE,0x0473,0x0471,0x0471,0x0475,0x0471,0x048A,0x3121,0x3248,0x3249,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x0488,0x0473
77,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x048A,0x321E,0x3222,0x3001,0x3120,0x3122,0x3001,0x0470,0x046B,0x04BE,0x0471,0x0471,0x0475,0x0471,0x048A,0x3121,0x3250,0x3251,0x3251,0x3251,0x3251,0x3259,0x3259,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x0488,0x0473
78,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x048A,0x04C6,0x3222,0x3001,0x3120,0x3122,0x0468,0x04BE,0x0473,0x0471,0x0471,0x0471,0x0475,0x0471,0x048A,0x3121,0x3250,0x3251,0x3251,0x3251,0x3252,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x325A,0x0488,0x0473
79,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x048A,0x04C6,0x3222,0x3001,0x3120,0x3122,0x0470,0x046B,0x04BE,0x0471,0x0471,0x0471,0x0475,0x0471,0x048A,0x3121,0x3250,0x3251,0x3251,0x3251,0x3252,0x3121,0x3121,0x3250,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x0488,0x0473
80,0x0471,0x0471,0x0474,0x047C,0x047D,0x0471,0x0474,0x062D,0x0626,0x3222,0x3001,0x3120,0x3122,0x0470,0x0473,0x0471,0x0471,0x0471,0x0471,0x0475,0x0474,0x0492,0x3248,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x3248,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x0488,0x0473
81,0x0471,0x0471,0x0475,0x0471,0x0471,0x0471,0x048A,0x321E,0x31D9,0x31DA,0x3001,0x3120,0x3122,0x0470,0x0473,0x0471,0x0471,0x0471,0x0471,0x0475,0x048A,0x3248,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3249,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3251,0x3252,0x3121,0x0488,0x0473
82,0x0471,0x0471,0x0475,0x0471,0x0471,0x0471,0x048A,0x0626,0x31D9,0x31E2,0x3001,0x3120,0x3122,0x0470,0x0473,0x0471,0x0471,0x0471,0x0471,0x0475,0x048A,0x3250,0x3251,0x3251,0x3251,0x064B,0x064C,0x3251,0x3251,0x3251,0x3251,0x3251,0x064B,0x064C,0x3251,0x3251,0x3252,0x0480,0x04BE,0x0473
83,0x0471,0x0471,0x0475,0x0471,0x0471,0x0474,0x047A,0x31E1,0x31E2,0x3001,0x3001,0x3120,0x3122,0x0470,0x0473,0x0471,0x0471,0x0471,0x0471,0x0475,0x048A,0x3250,0x3251,0x3251,0x3251,0x0490,0x0492,0x3259,0x3259,0x3259,0x3259,0x3259,0x0490,0x0492,0x3251,0x3251,0x3252,0x0488,0x3071,0x0473
84,0x0471,0x0471,0x0475,0x0471,0x0471,0x048A,0x3001,0x341B,0x3001,0x3001,0x3001,0x3120,0x3122,0x0470,0x047B,0x047C,0x0489,0x0471,0x0471,0x0475,0x048A,0x3250,0x3251,0x3251,0x3251,0x3251,0x325A,0x3121,0x0480,0x0481,0x04A4,0x3121,0x3258,0x3251,0x3251,0x3251,0x3252,0x0488,0x046B,0x04BE
85,0x0471,0x0474,0x047D,0x0471,0x0471,0x048A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3120,0x3122,0x0478,0x062C,0x0489,0x0473,0x0471,0x0471,0x0475,0x04BF,0x064C,0x3251,0x3251,0x3251,0x3252,0x3121,0x0480,0x0473,0x0471,0x0475,0x04A4,0x3121,0x3250,0x3251,0x3251,0x3252,0x0488,0x0473,0x0471
86,0x0471,0x0475,0x0471,0x0471,0x0474,0x062D,0x3219,0x321A,0x0483,0x0484,0x3001,0x3120,0x3122,0x3001,0x3001,0x0470,0x047B,0x0489,0x0471,0x04BF,0x0494,0x048A,0x3251,0x064B,0x064C,0x3252,0x3121,0x0488,0x047B,0x0464,0x047D,0x048A,0x3121,0x3250,0x064B,0x064C,0x3252,0x0488,0x0473,0x0471
87,0x0471,0x0475,0x0471,0x0471,0x048A,0x321E,0x321E,0x3222,0x048B,0x048C,0x3001,0x3120,0x3122,0x3001,0x3001,0x0478,0x0489,0x0473,0x0471,0x0471,0x0475,0x048A,0x3251,0x0490,0x0492,0x3252,0x3121,0x0490,0x0479,0x00A7,0x0479,0x0492,0x3121,0x3250,0x0490,0x0492,0x3252,0x0488,0x0473,0x0471
88,0x0471,0x0475,0x0471,0x0474,0x062D,0x0626,0x04C6,0x3222,0x3001,0x3001,0x3001,0x3128,0x312A,0x3001,0x3001,0x3001,0x0470,0x0473,0x0471,0x0471,0x0475,0x048A,0x3258,0x3251,0x3251,0x325A,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3258,0x3251,0x3251,0x325A,0x0488,0x0473,0x0471
89,0x0474,0x047D,0x0471,0x048A,0x321E,0x321E,0x04C6,0x3222,0x34E0,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x0470,0x047B,0x0489,0x0471,0x0475,0x048A,0x3121,0x3258,0x325A,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3121,0x3258,0x325A,0x3121,0x0488,0x0473,0x0471
90,0x0475,0x0471,0x0471,0x048A,0x04C6,0x04C6,0x0626,0x3222,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x300E,0x04C6,0x0470,0x0471,0x0473,0x0471,0x0475,0x04BF,0x0482,0x3121,0x3121,0x34A3,0x34A4,0x3121,0x3121,0x3121,0x3121,0x3121,0x34A3,0x34A4,0x3121,0x0480,0x0481,0x04BE,0x0473,0x0471
91,0x0475,0x0471,0x0474,0x062D,0x0626,0x04C6,0x3221,0x3222,0x3001,0x3001,0x3001,0x3001,0x0416,0x04C6,0x04C6,0x04C6,0x0470,0x0471,0x0473,0x0471,0x04BF,0x0494,0x04BF,0x0481,0x0482,0x34AB,0x34AC,0x3121,0x3121,0x3121,0x3121,0x3121,0x34AB,0x34AC,0x3121,0x0488,0x0471,0x0471,0x0473,0x0471
92,0x0475,0x0471,0x048A,0x361B,0x361D,0x0626,0x3221,0x3221,0x3219,0x321A,0x3001,0x3001,0x3001,0x0416,0x0416,0x0416,0x0478,0x0489,0x047B,0x0489,0x0471,0x04BF,0x046C,0x0494,0x048A,0x3121,0x3121,0x3121,0x3248,0x3249,0x324A,0x3121,0x3121,0x3121,0x3121,0x0488,0x0471,0x0471,0x0473,0x0471
93,0x0475,0x0471,0x048A,0x362B,0x362D,0x3221,0x3221,0x3221,0x3221,0x3222,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x34E0,0x0478,0x0489,0x0473,0x0471,0x0471,0x0471,0x0475,0x04BF,0x0481,0x0482,0x3121,0x3258,0x3259,0x325A,0x3121,0x3121,0x3121,0x3121,0x0488,0x0471,0x0471,0x0473,0x0471
94,0x0475,0x0471,0x04BF,0x061C,0x061D,0x3221,0x3221,0x321E,0x321E,0x3221,0x3219,0x321A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0470,0x047B,0x047C,0x0489,0x0471,0x04BF,0x046C,0x0494,0x048A,0x3121,0x3121,0x3121,0x3121,0x3121,0x3248,0x3249,0x3249,0x0488,0x0471,0x0471,0x0473,0x0471
95,0x04BF,0x046D,0x0471,0x0471,0x04BF,0x061C,0x061D,0x0626,0x0626,0x3221,0x3221,0x3221,0x321A,0x3001,0x3001,0x3001,0x3001,0x3118,0x0488,0x04E1,0x0471,0x0473,0x04E1,0x0471,0x0471,0x0475,0x04BF,0x0481,0x0482,0x3121,0x3121,0x3121,0x3250,0x3251,0x064B,0x04BE,0x0471,0x0471,0x0473,0x0471
96,0x0471,0x0475,0x0471,0x04E1,0x0471,0x0471,0x04BF,0x061C,0x061C,0x061C,0x061C,0x061D,0x3222,0x3001,0x3001,0x3001,0x3001,0x3120,0x0490,0x0489,0x0471,0x047B,0x0489,0x0471,0x0471,0x04BF,0x046C,0x0494,0x048A,0x3121,0x3121,0x3248,0x3251,0x064B,0x04BE,0x0471,0x0471,0x046B,0x04BE,0x0471
97,0x0471,0x04BF,0x046C,0x046C,0x046D,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x04BF,0x061C,0x046A,0x34E0,0x3001,0x3001,0x3120,0x3121,0x0490,0x0489,0x04E1,0x047B,0x0489,0x0493,0x0494,0x0471,0x0475,0x04BF,0x0482,0x3248,0x3251,0x3251,0x0488,0x0471,0x0471,0x0471,0x0473,0x0471,0x0471
98,0x0471,0x0471,0x0471,0x0471,0x04BF,0x046C,0x046C,0x046C,0x046C,0x046C,0x046D,0x0471,0x04E1,0x0625,0x0119,0x311A,0x3001,0x3128,0x3129,0x34E2,0x0490,0x0479,0x0489,0x0473,0x049B,0x049C,0x0471,0x0475,0x0471,0x048A,0x3250,0x3251,0x3251,0x0488,0x0471,0x0493,0x0494,0x0473,0x0471,0x0471
99,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x04E1,0x0471,0x0493,0x0494,0x04BF,0x046C,0x046D,0x04BF,0x0481,0x0482,0x311A,0x3001,0x3001,0x3120,0x04A3,0x04A4,0x0488,0x047B,0x0489,0x0471,0x0471,0x04BF,0x0494,0x048A,0x3250,0x3251,0x3251,0x0488,0x0471,0x049B,0x049C,0x0473,0x0471,0x0471
100,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x049B,0x049C,0x0471,0x0471,0x0475,0x0493,0x0494,0x0625,0x04A3,0x0484,0x3001,0x3120,0x04AB,0x04AC,0x0490,0x0489,0x047B,0x0489,0x0471,0x0471,0x0475,0x048A,0x3250,0x3251,0x3251,0x0488,0x0471,0x0471,0x0471,0x0473,0x0471,0x0471
101,0x046C,0x046C,0x046C,0x046C,0x046D,0x0493,0x0494,0x0471,0x0471,0x0471,0x04E1,0x0474,0x047D,0x049B,0x049C,0x0625,0x04AB,0x048C,0x3001,0x3120,0x3121,0x3121,0x3121,0x0490,0x0489,0x0473,0x0471,0x0471,0x0475,0x048A,0x3258,0x3251,0x3251,0x0490,0x0489,0x0471,0x046B,0x04BE,0x0471,0x0471
102,0x0471,0x0471,0x0471,0x0471,0x0475,0x049B,0x049C,0x0471,0x0474,0x047C,0x047C,0x047D,0x0471,0x04E1,0x0474,0x0492,0x3122,0x3001,0x3001,0x3128,0x3129,0x34E2,0x3121,0x3121,0x0488,0x0473,0x0471,0x0471,0x0475,0x048A,0x3121,0x3258,0x3251,0x3251,0x0488,0x0471,0x0473,0x0471,0x0471,0x0471
103,0x0471,0x0471,0x0474,0x047C,0x047D,0x0471,0x0474,0x047C,0x047D,0x0471,0x0471,0x0474,0x0479,0x0479,0x0492,0x3121,0x312A,0x0483,0x0484,0x3001,0x3001,0x3128,0x3121,0x34E2,0x0488,0x047B,0x0489,0x0471,0x0475,0x04BF,0x0481,0x0482,0x3258,0x3251,0x0488,0x0471,0x0473,0x0471,0x0471,0x0471
104,0x0471,0x0474,0x047D,0x0471,0x0471,0x0474,0x047D,0x0474,0x047C,0x047C,0x047C,0x0492,0x3121,0x3121,0x3129,0x312A,0x3001,0x048B,0x048C,0x3001,0x3001,0x3001,0x3128,0x3121,0x0488,0x0471,0x0473,0x0471,0x04BF,0x0494,0x0471,0x048A,0x3121,0x3258,0x0488,0x0471,0x0473,0x0471,0x0471,0x0471
105,0x0471,0x0475,0x0471,0x0474,0x047C,0x047D,0x0474,0x047D,0x10C3,0x10B1,0x10B1,0x10C4,0x3129,0x312A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3120,0x0490,0x0489,0x0473,0x0471,0x0471,0x0475,0x0471,0x048A,0x3121,0x0480,0x04BE,0x0471,0x0473,0x0471,0x0471,0x0471
106,0x0471,0x0475,0x0474,0x047D,0x0474,0x047C,0x047D,0x10C3,0x10C0,0x10A1,0x10A1,0x10C2,0x10B1,0x10B2,0x300E,0x300E,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3128,0x3129,0x0488,0x0473,0x0471,0x0471,0x0475,0x0471,0x04BF,0x0481,0x04BE,0x0471,0x0471,0x0473,0x0471,0x0471,0x0471
107,0x0471,0x0475,0x0475,0x0471,0x0475,0x10C3,0x10B1,0x10C0,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C6,0x04C6,0x300E,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x0470,0x0473,0x0471,0x0471,0x04BF,0x0494,0x0471,0x0471,0x0471,0x0471,0x0471,0x0473,0x0471,0x0471,0x0471
108,0x0474,0x047D,0x0475,0x0474,0x047D,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x30D3,0x3002,0x3002,0x0416,0x0416,0x0416,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C6,0x0470,0x047B,0x0489,0x0471,0x0471,0x04BF,0x046C,0x0494,0x0471,0x0471,0x0471,0x0473,0x0471,0x0471,0x0471
109,0x0475,0x0471,0x0475,0x0475,0x10C3,0x10C0,0x10A1,0x10A1,0x10A1,0x10BA,0x30D3,0x327E,0x32A7,0x32A7,0x32A7,0x327F,0x3001,0x3001,0x300E,0x300E,0x300E,0x3001,0x3001,0x04C6,0x0416,0x0470,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x04BF,0x0494,0x0471,0x046B,0x04BE,0x0471,0x0471,0x0471
110,0x0475,0x0474,0x047D,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3538,0x0686,0x06AF,0x06AF,0x06AF,0x0687,0x3549,0x353A,0x04C6,0x04C6,0x0416,0x3001,0x3001,0x0416,0x3001,0x0478,0x0489,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x04BF,0x046C,0x04BE,0x0471,0x0471,0x0471,0x0471
111,0x0475,0x0475,0x0471,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3540,0x068E,0x06B7,0x06B7,0x06B7,0x068F,0x3001,0x0542,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x0483,0x0484,0x0470,0x047B,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471
112,0x0475,0x0475,0x0474,0x047A,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3540,0x0696,0x06A6,0x3281,0x06A6,0x0697,0x3001,0x0542,0x04C6,0x0416,0x3001,0x3001,0x3001,0x3001,0x048B,0x048C,0x0470,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x046B,0x046C,0x046C,0x046C,0x046C
113,0x0475,0x0475,0x0722,0x3001,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3540,0x069E,0x069C,0x0689,0x069C,0x069F,0x3001,0x0542,0x0416,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x3001,0x0478,0x0489,0x0473,0x0471,0x0471,0x0471,0x046B,0x046C,0x046C,0x04BE,0x0471,0x0471,0x0471,0x0471
114,0x0475,0x0475,0x0722,0x3001,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3548,0x3549,0x3549,0x3001,0x3549,0x3549,0x0403,0x354A,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C6,0x04C6,0x300E,0x300E,0x0470,0x0473,0x0471,0x0471,0x046B,0x04BE,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471
115,0x0475,0x0475,0x04BF,0x0663,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x300E,0x300E,0x31D0,0x31D1,0x31D2,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x0470,0x047B,0x0489,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471
116,0x0475,0x04BF,0x046D,0x0722,0x30D4,0x10B8,0x10A1,0x10A1,0x10A1,0x10BA,0x0416,0x04C6,0x31E0,0x31E1,0x31E2,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x3001,0x3001,0x0416,0x04C6,0x04C6,0x04C6,0x0478,0x0489,0x0473,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471
117,0x04BF,0x046D,0x0475,0x04BF,0x0663,0x10B8,0x10A1,0x10A1,0x10A1,0x10C2,0x10B2,0x0416,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x0416,0x0416,0x0416,0x3001,0x0470,0x0473,0x0471,0x047B,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471
118,0x0471,0x0475,0x0475,0x0471,0x0722,0x30D4,0x10B8,0x10A1,0x10A1,0x10A1,0x10C2,0x10B1,0x10B1,0x10B2,0x300E,0x300E,0x3001,0x3001,0x3001,0x0416,0x0416,0x3001,0x3001,0x3001,0x3001,0x3001,0x0483,0x0484,0x0470,0x047B,0x047C,0x0489,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471
119,0x0471,0x0475,0x0475,0x0471,0x0722,0x3001,0x30D4,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C6,0x04C6,0x300E,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x048B,0x048C,0x0478,0x0491,0x0489,0x0473,0x0471,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471
120,0x0471,0x0475,0x0475,0x0471,0x04BF,0x0662,0x0663,0x3002,0x3002,0x3002,0x3002,0x3002,0x3002,0x3002,0x04C6,0x04C6,0x04C6,0x300E,0x300E,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x3001,0x0483,0x0484,0x0470,0x047B,0x0489,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471
121,0x0471,0x0475,0x04BF,0x046D,0x0471,0x0471,0x04BF,0x0662,0x0662,0x0662,0x0662,0x0662,0x0662,0x0663,0x0416,0x0416,0x04C6,0x04C6,0x0416,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C6,0x04C6,0x300E,0x048B,0x048C,0x0470,0x0471,0x0473,0x0471,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471
122,0x0471,0x04BF,0x046D,0x04BF,0x046C,0x046C,0x046C,0x046C,0x046C,0x046C,0x046D,0x0471,0x0471,0x04BF,0x0469,0x046A,0x04C6,0x04C6,0x0474,0x0479,0x0479,0x30AF,0x30CF,0x30CF,0x0489,0x04C6,0x04C6,0x04C6,0x300E,0x300E,0x0470,0x0471,0x0473,0x0471,0x0471,0x0471,0x047B,0x0489,0x0471,0x0471
123,0x0471,0x0471,0x04BF,0x046D,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0471,0x0471,0x0722,0x0416,0x0416,0x0472,0x300E,0x3001,0x3001,0x3001,0x3001,0x0470,0x0416,0x0416,0x0416,0x04C6,0x04C6,0x0470,0x0471,0x047B,0x047C,0x0489,0x0471,0x0471,0x047B,0x0489,0x0471
124,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0471,0x0471,0x0472,0x3001,0x0474,0x047A,0x0416,0x3004,0x3001,0x3001,0x3001,0x0478,0x047C,0x0489,0x3004,0x0416,0x0416,0x0470,0x0471,0x0471,0x0471,0x047B,0x047C,0x0489,0x0471,0x0473,0x0471
125,0x047C,0x047C,0x047C,0x047D,0x0471,0x0471,0x0471,0x0474,0x047C,0x047C,0x047D,0x0471,0x0471,0x0471,0x0471,0x0472,0x3001,0x0472,0x300E,0x3001,0x0474,0x30AF,0x30CF,0x30CF,0x0479,0x0489,0x047B,0x047C,0x0489,0x3001,0x0478,0x0489,0x0471,0x0471,0x0471,0x0471,0x0473,0x0471,0x0473,0x0471
126,0x0471,0x0471,0x0471,0x0471,0x0474,0x047C,0x047C,0x047D,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0472,0x0474,0x047A,0x0416,0x0474,0x047A,0x3001,0x3001,0x3001,0x0403,0x0478,0x0491,0x0489,0x047B,0x047C,0x0489,0x047B,0x0489,0x0471,0x0471,0x0471,0x0473,0x0471,0x047B,0x0489
127,0x0471,0x0474,0x047C,0x047C,0x047D,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x061F,0x061F,0x047A,0x0475,0x0474,0x0479,0x047A,0x300E,0x3100,0x3101,0x3102,0x3001,0x3001,0x300E,0x0478,0x0491,0x0489,0x0478,0x0489,0x0478,0x0489,0x0471,0x0471,0x0473,0x0471,0x0471,0x047B
128,0x047C,0x047D,0x0471,0x0471,0x0471,0x0474,0x061F,0x0479,0x061F,0x061F,0x061F,0x061F,0x047A,0x04C6,0x0417,0x0474,0x047D,0x0472,0x300E,0x300E,0x0416,0x3108,0x3109,0x310A,0x3001,0x3001,0x04C6,0x300E,0x300E,0x0470,0x3004,0x0470,0x300E,0x0470,0x0471,0x0471,0x047B,0x0489,0x0471,0x0471
129,0x0471,0x0471,0x0471,0x0471,0x0474,0x047A,0x0416,0x3001,0x0416,0x04C6,0x0416,0x0417,0x3001,0x0417,0x3001,0x0475,0x0474,0x047A,0x04C6,0x0417,0x3004,0x3108,0x3109,0x310A,0x3001,0x3004,0x0417,0x04C6,0x0417,0x0470,0x3001,0x0470,0x0416,0x0470,0x0471,0x0471,0x0471,0x047B,0x0489,0x0471
130,0x061F,0x061F,0x0479,0x061F,0x047A,0x3001,0x3004,0x3001,0x3001,0x0417,0x0474,0x061F,0x061F,0x047C,0x047C,0x047D,0x0472,0x3004,0x0417,0x3001,0x3001,0x3108,0x3109,0x310A,0x3001,0x3001,0x3001,0x0417,0x3001,0x0470,0x300E,0x0478,0x0489,0x0470,0x0471,0x0471,0x0471,0x0471,0x047B,0x047C
131,0x04C6,0x04C6,0x3001,0x0416,0x3001,0x3001,0x3001,0x0474,0x0479,0x0479,0x047A,0x04C6,0x04C6,0x0474,0x0491,0x0491,0x047A,0x3001,0x3001,0x3001,0x3001,0x3108,0x3109,0x310A,0x3001,0x3001,0x3001,0x3001,0x3001,0x0470,0x0416,0x300E,0x0470,0x0478,0x061F,0x0489,0x0471,0x0471,0x0471,0x0471
132,0x0417,0x0417,0x3001,0x3001,0x0474,0x0479,0x0479,0x047A,0x300E,0x300E,0x3004,0x0417,0x0417,0x0472,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3108,0x3109,0x310A,0x3001,0x300E,0x300E,0x3001,0x3004,0x0470,0x3001,0x0416,0x0470,0x3001,0x0417,0x0478,0x0489,0x0471,0x0471,0x0471
