map,Route110_Layout,width,40,height,100,primary,gTileset_General,secondary,gTileset_Mauville
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
64,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04C6,0x04C6,0x068B,0x0674,0x0672,0x0675,0x068D,0x0590,0x0738,0x42E5,0x42FE,0x42E6,0x0739,0x1171,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170
65,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x06A0,0x06A3,0x06A4,0x06A3,0x06A2,0x0590,0x0740,0x42E5,0x42FE,0x42E6,0x0741,0x1171,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x043D,0x043E,0x300D,0x300D,0x300D,0x3001,0x300D,0x043E,0x043F,0x1179
66,0x0416,0x0416,0x0416,0x0416,0x04C6,0x04C6,0x04C6,0x0417,0x3001,0x06A8,0x06AB,0x06AC,0x06AB,0x06AA,0x0590,0x0748,0x42E5,0x42FE,0x42E6,0x0749,0x1171,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x300D,0x3001,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190
67,0x3001,0x3001,0x3001,0x3001,0x0416,0x0416,0x0416,0x3001,0x0403,0x3001,0x3001,0x3001,0x3001,0x0447,0x0590,0x071C,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x0447,0x1190
68,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x043E,0x0755,0x42E5,0x42FE,0x42E6,0x0756,0x0757,0x043E,0x043E,0x043E,0x043E,0x043E,0x3002,0x3002,0x043E,0x043E,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190
69,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x311A,0x3001,0x3001,0x3001,0x3001,0x335D,0xF2E5,0xF2FE,0xF2E6,0x335E,0x335F,0x3001,0x3001,0x300D,0x300D,0x3001,0x300D,0x300D,0x300D,0x300D,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x300D,0x300D,0x0447,0x1190
70,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3129,0x3121,0x3121,0x3121,0x311A,0x3001,0x3001,0x3001,0x335D,0xF2E5,0xF2FE,0xF2E6,0x335E,0x335F,0x3001,0x3001,0x3001,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x341B,0x0447,0x1190
71,0x300E,0x300E,0x300E,0x300E,0x3001,0x3001,0x3001,0x3001,0x3120,0x3121,0x3121,0x312A,0x3001,0x3001,0x3001,0x33AA,0xF2E5,0xF2FE,0xF2E6,0x33AB,0x335F,0x3001,0x300D,0x3001,0x3001,0x3001,0x300D,0x3001,0x300D,0x300D,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x3001,0x3001,0x0447,0x1190
72,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x3001,0x3120,0x3121,0x3122,0x3001,0x044E,0x044E,0x044E,0x0738,0x42E5,0x42FE,0x42E6,0x0739,0x0767,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x3001,0x3001,0x3001,0x3001,0x044E,0x044E,0x044E,0x044F,0x1190
73,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300F,0x3001,0x3001,0x3120,0x3121,0x3122,0x3001,0x1188,0x1189,0x1189,0x0740,0x42E5,0x42FE,0x42E6,0x0741,0x138D,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x055A,0x055B,0x1189,0x1198
74,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x300F,0x3001,0x3120,0x3121,0x3122,0x3001,0x1190,0x1170,0x1170,0x0748,0x42E5,0x42FE,0x42E6,0x0749,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170
75,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x0403,0x3120,0x3121,0x3122,0x3001,0x1190,0x1170,0x1170,0x1324,0xF2E5,0xF2FE,0xF2E6,0x1325,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170
76,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x3001,0x1190,0x12F0,0x12F1,0x132C,0xF2E5,0xF2FE,0xF2E6,0x132D,0x1344,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F3,0x12F4,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551
77,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x12F8,0xF2F5,0xF2F6,0xF2C5,0xF2FE,0xF2CE,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FB,0x12FC,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
78,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x0700,0xF2FD,0xF2FE,0xF2FE,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF2E6,0x073B,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551
79,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x0708,0x1309,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x1336,0xF2DD,0xF2FE,0xF2E6,0x0743,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
80,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x0710,0x1311,0x1312,0x1312,0x130D,0x1312,0x1312,0x1312,0x1312,0x130D,0x1312,0x1312,0x1312,0x133C,0xF2E5,0xF2FE,0xF2E6,0x074B,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170
81,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x1171,0x1171,0x1171,0x1171,0x0715,0x1171,0x1171,0x1171,0x1171,0x0715,0x1171,0x1171,0x1171,0x1346,0xF2E5,0xF2FE,0xF2E6,0x132B,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170
82,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x1171,0x1171,0x1171,0x1171,0x071D,0x1171,0x1171,0x1171,0x1171,0x071D,0x1171,0x1171,0x1171,0x12E7,0xF2E5,0xF2FE,0xF2E6,0x12E7,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551
83,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x12F0,0x12F1,0x12F2,0x12F2,0x12F2,0x12EF,0xF2E5,0xF2FE,0xF2E6,0x12EF,0x1344,0x12F2,0x12F2,0x12F2,0x12F3,0x12F4,0x1170,0x0558,0x0559
84,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0540,0x1190,0x1170,0x1170,0x126B,0x126C,0x126C,0x126C,0x126C,0x126D,0x130E,0xF2F5,0xF2F6,0xF2F6,0xF2F6,0xF2F6,0xF2C5,0xF2FE,0xF2C6,0xF2F6,0xF2F6,0xF2F6,0xF2F6,0xF2F6,0xF2F7,0x130F,0x1170,0x0550,0x0551
85,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0548,0x0534,0x0534,0x0534,0x0686,0x06AF,0x06AF,0x06AF,0x06AF,0x0665,0x1332,0xF2E5,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2FE,0xF2E6,0x1333,0x1243,0x0558,0x0559
86,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x300F,0x3120,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x068E,0x06B7,0x06B7,0x06B7,0x06B7,0x068F,0x073A,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x073B,0x04C7,0x1179,0x1170
87,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x3120,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x0696,0x0281,0x06A6,0x06A6,0x0281,0x0697,0x0760,0x42FD,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FF,0x0763,0x04C7,0x1190,0x1170
88,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3120,0x3121,0x3122,0x3001,0x3001,0x3001,0x0403,0x069E,0x0689,0x069C,0x069C,0x0689,0x069F,0x0768,0x0709,0x070A,0x070A,0x070A,0x070A,0x3734,0x42FE,0x42FE,0x0735,0x070A,0x070A,0x070A,0x070A,0x070B,0x076B,0x04C7,0x1190,0x1170
89,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3120,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3539,0x3001,0x3001,0x0770,0x0771,0x070D,0x0712,0x0712,0x0712,0x373C,0x42D4,0x42D4,0x373F,0x0712,0x0712,0x0712,0x070D,0x0772,0x0773,0x04C7,0x1190,0x1170
90,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3120,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0540,0x3001,0x3001,0x3001,0x3382,0x0754,0x301C,0x301C,0x301C,0x3769,0x42D4,0x42D4,0x376A,0x301C,0x301C,0x301C,0x0754,0x301C,0x036E,0x04C7,0x1190,0x1170
91,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3120,0x3121,0x3121,0x3119,0x3119,0x3119,0x3119,0x311A,0x3001,0x3001,0x0540,0x3001,0x3001,0x3001,0x3384,0x335C,0x3379,0x3379,0x3379,0x377B,0x02D4,0x02D4,0x3764,0x3781,0x3379,0x3379,0x075C,0x3379,0x04C7,0x04C7,0x1190,0x1170
92,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x3128,0x3129,0x3129,0x3129,0x3129,0x3121,0x3121,0x3121,0x3119,0x311A,0x0540,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0548,0x0549,0x0549,0x0549,0x3440,0x04C7,0x04C7,0x1190,0x1170
93,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x300F,0x300D,0x300D,0x300D,0x300D,0x3128,0x3129,0x3129,0x3121,0x3122,0x0548,0x0549,0x0549,0x0549,0x0549,0x0539,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0403,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x1190,0x1170
94,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3120,0x3122,0x3001,0x3001,0x0403,0x3001,0x3001,0x0540,0x3001,0x3004,0x3001,0x3004,0x3001,0x3004,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C7,0x04C7,0x04C7,0x1190,0x1170
95,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x300F,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3120,0x3122,0x3001,0x3001,0x3001,0x3001,0x3001,0x0540,0x3004,0x3001,0x3004,0x3001,0x3004,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x1190,0x1170
96,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x04C6,0x300F,0x300D,0x300D,0x300D,0x300D,0x3001,0x3120,0x3121,0x311A,0x3001,0x3001,0x3001,0x3001,0x0548,0x0549,0x0549,0x3440,0x3440,0x3440,0x3440,0x3440,0x3440,0x3440,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x1190,0x1170
97,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x300F,0x300D,0x300D,0x3001,0x3128,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0416,0x0416,0x1190,0x1170
98,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x300E,0x3001,0x3001,0x3120,0x3122,0x3001,0x3001,0x300E,0x300E,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x1188,0x1189,0x1198,0x1170
99,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3128,0x312A,0x3001,0x300E,0x04C6,0x04C7,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x1190,0x1170,0x1170,0x1170
