map,Route124_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
33,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x057B,0x057B,0x1576,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1221,0x1221,0x1221,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x173B,0x173D,0x157A,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x1071,0x3475
34,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x346B,0x346D,0x34B4,0x057B,0x057B,0x173D,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1222,0x1222,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x157D,0x157E,0x157A,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x1071,0x3475
35,0x1170,0x1170,0x0550,0x0551,0x1170,0x157A,0x347B,0x347D,0x1071,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x157A,0x347B,0x347C,0x3489,0x3071,0x3071,0x3071,0x1071,0x3475
36,0x1170,0x1170,0x0558,0x0559,0x1170,0x1582,0x1479,0x0489,0x1071,0x1071,0x1071,0x373E,0x073C,0x073C,0x073C,0x073C,0x373E,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1491,0x3489,0x347B,0x347C,0x3489,0x3071,0x1474,0x347D
37,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x0489,0x1071,0x346B,0x346D,0x1071,0x1071,0x1071,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1582,0x1491,0x3489,0x3473,0x3071,0x3475,0x1474
38,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x0489,0x347B,0x347D,0x1071,0x1071,0x1071,0x1071,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x3195,0x3196,0x3196,0x3196,0x3196,0x3197,0x319C,0x11AF,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x173B,0x173D,0x157A,0x3473,0x3071,0x3475,0x157C
39,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1582,0x1479,0x1479,0x1479,0x1479,0x1479,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x319B,0x319D,0x3124,0x3124,0x3124,0x3124,0x3186,0x3197,0x11B7,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x157D,0x157E,0x157A,0x3473,0x3071,0x3475,0x157C
40,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319D,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319C,0x11AF,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x173B,0x173D,0x1170,0x157A,0x347B,0x347C,0x347D,0x157C
41,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319D,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1582,0x1491,0x1491,0x1491,0x1584
42,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x31A5,0x318D,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170
43,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319D,0x3124,0x3124,0x3124,0x318E,0x31A7,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x173B,0x173D
44,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x31A5,0x31A6,0x31A6,0x31A6,0x31A7,0x11A4,0x11BF,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x157D,0x157E
45,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x11B5,0x3195,0x3008,0x3009,0x3009,0x300A,0x319E,0x319C,0x11AF,0x1170,0x1170,0x1170,0x1170
46,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173C,0x173C,0x173C,0x173C,0x173C,0x173C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x11AD,0x319B,0x319D,0x3410,0x3411,0x3411,0x3412,0x3196,0x3197,0x11B7,0x1170,0x1170,0x1170,0x1170
47,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x157A,0x1071,0x1071,0x046B,0x006C,0x006C,0x046D,0x173E,0x173C,0x173C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319D,0x36E0,0x3419,0x340B,0x36E1,0x3124,0x319F,0x319C,0x11AF,0x1170,0x1170,0x1170
48,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x057A,0x3071,0x157C,0x157A,0x1071,0x1071,0x0473,0x0071,0x0071,0x00BE,0x006C,0x006C,0x046D,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319D,0x36E8,0x3421,0x3413,0x36E9,0x3403,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170
49,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x073B,0x173D,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1582,0x3479,0x1584,0x1582,0x1479,0x0489,0x047B,0x047C,0x047C,0x0489,0x0071,0x0071,0x0475,0x173E,0x173D,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x31A5,0x318D,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170
50,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x157D,0x157E,0x057A,0x3071,0x173E,0x173D,0x073B,0x173D,0x1170,0x073B,0x073C,0x073C,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1582,0x1491,0x1491,0x0489,0x047B,0x047C,0x047C,0x047D,0x1071,0x157C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319D,0x3124,0x3124,0x3124,0x318E,0x31A7,0x11A4,0x11BF,0x1170,0x1170,0x1170
51,0x1170,0x1550,0x1551,0x1170,0x1170,0x0550,0x0551,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x057A,0x3071,0x3071,0x157C,0x157D,0x157E,0x1170,0x157A,0x146B,0x006C,0x146D,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x0489,0x1071,0x1071,0x1071,0x173E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x11BD,0x11A3,0x31A5,0x31A6,0x31A6,0x31A6,0x31A7,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170
52,0x1170,0x1558,0x1559,0x1550,0x1551,0x0558,0x0559,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x0489,0x3071,0x157C,0x1170,0x1170,0x1170,0x157A,0x147B,0x0489,0x1475,0x157C,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1582,0x1479,0x0489,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170
53,0x1550,0x1551,0x1170,0x1558,0x1559,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1582,0x3479,0x1584,0x1170,0x1170,0x1170,0x157D,0x0489,0x147B,0x147D,0x157C,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x157A,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
54,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x157D,0x1479,0x1479,0x1584,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x11B7,0x1170,0x073B,0x173D,0x1170,0x1582,0x1479,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
55,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BF,0x1170,0x157D,0x157E,0x1170,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
56,0x1170,0x1558,0x1559,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
57,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
58,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x0558,0x1559,0x073B,0x173D,0x1170,0x1170,0x1170,0x057A,0x3071,0x157C,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
59,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x157D,0x157E,0x1170,0x073B,0x173D,0x1582,0x3479,0x1584,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD
60,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1550,0x0551,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x173B,0x173C,0x173C,0x173D,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
61,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x0558,0x1559,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x11AF,0x157A,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
62,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x073B,0x173E,0x1071,0x157C,0x1170,0x1170,0x1550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x319B,0x319E,0x11B7,0x157A,0x1071,0x1071,0x173E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
63,0x1170,0x1170,0x1558,0x1559,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x157A,0x1071,0x1071,0x157C,0x1170,0x1170,0x0558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x11B7,0x157A,0x146B,0x106C,0x146D,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
64,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073C,0x073C,0x073C,0x173D,0x1170,0x1170,0x1170,0x1582,0x1479,0x1479,0x1584,0x073B,0x173D,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x11B7,0x157A,0x1473,0x1071,0x1475,0x157C,0x1170,0x073B,0x173D,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
65,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x157A,0x1071,0x0071,0x0071,0x0071,0x173E,0x073C,0x073C,0x173C,0x173D,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x11B7,0x157A,0x1473,0x1071,0x1475,0x173E,0x173D,0x157D,0x157E,0x1550,0x1551,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
