map,EverGrandeCity_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_EverGrande
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
66,0x057D,0x057E,0x1170,0x0582,0x0489,0x0473,0x0473,0x047B,0x047C,0x047C,0x047C,0x047D,0x0475,0x0474,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x0489,0x0478,0x0489,0x5291,0x0478,0x047C,0x047C,0x047D,0x0475,0x0475,0x057C,0x3170
67,0x1170,0x1170,0x0575,0x0576,0x057A,0x0473,0x047B,0x047C,0x0491,0x0491,0x0491,0x04A9,0x047D,0x0475,0x0474,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x0489,0x0488,0x5292,0x0478,0x047C,0x0491,0x0491,0x0491,0x04A9,0x047D,0x0475,0x057C,0x3170
68,0x1170,0x1170,0x057D,0x057E,0x057A,0x047B,0x0491,0x0489,0x5001,0x5295,0x5294,0x0474,0x0491,0x047D,0x057C,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x10C1,0x057A,0x047B,0x047C,0x0491,0x0489,0x5001,0x5291,0x5290,0x0474,0x0491,0x047D,0x057C,0x3170
69,0x1170,0x1170,0x1170,0x1170,0x0582,0x0489,0x5001,0x0478,0x0479,0x0479,0x0479,0x047A,0x5294,0x0474,0x0584,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0491,0x0489,0x5001,0x0478,0x0479,0x047C,0x047C,0x047A,0x5290,0x0474,0x0584,0x3170
70,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x0489,0x5001,0x5001,0x5296,0x5295,0x0474,0x0584,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x0582,0x0489,0x5001,0x5292,0x0474,0x0491,0x0491,0x0479,0x0584,0x3170,0x3170
71,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x0479,0x0479,0x0479,0x0584,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0582,0x0479,0x0479,0x0584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
72,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x057B,0x1574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
73,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x0575,0x0576,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
74,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x057D,0x057E,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
75,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
76,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x057B,0x1574,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
77,0x1170,0x0575,0x0576,0x0550,0x0551,0x1575,0x1576,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x157C,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
78,0x1170,0x057D,0x057E,0x0558,0x0559,0x057D,0x057E,0x0550,0x0551,0x0558,0x0559,0x0550,0x0551,0x0575,0x0576,0x0575,0x0576,0x0550,0x0551,0x0582,0x0479,0x1584,0x1575,0x057B,0x1576,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
79,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x057D,0x057E,0x057D,0x057E,0x0558,0x0559,0x1170,0x1170,0x1170,0x057D,0x0479,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
