map,Route115_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_Fallarbor
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
66,0x057D,0x057E,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x0488,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x05E6,0x05E7,0x5004,0x0485,0x3001,0x3001,0x3001,0x3120,0x3122,0x3001,0x0485,0x3113,0x3114,0x3115,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC
67,0x1170,0x0550,0x0551,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x0488,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5004,0x5001,0x5001,0x0485,0x3001,0x3001,0x3001,0x3128,0x312A,0x3001,0x048D,0x0487,0x0487,0x04D6,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
68,0x1170,0x0558,0x0559,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x0488,0x5001,0x5001,0x5001,0x5001,0x5001,0x04FE,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x31CE,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3
69,0x0575,0x0576,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x0488,0x5001,0x5001,0x5001,0x5001,0x5001,0x0485,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x048D,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x04D6,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
70,0x057D,0x057E,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x0490,0x00AF,0x00CF,0x0489,0x51CE,0x51CF,0x0485,0x5001,0x5001,0x5001,0x5001,0x5001,0x0001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
71,0x0550,0x0551,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x0488,0x05D6,0x05D7,0x048D,0x0487,0x0487,0x0487,0x04D6,0x0001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
72,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x0488,0x05DC,0x05DD,0x31CE,0x31CF,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04D5,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x04D6,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
73,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x1146,0x0577,0x05D4,0x05D5,0x05D4,0x05D7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
74,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112D,0x057A,0x05DC,0x05DD,0x05DC,0x05DD,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
75,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x05D4,0x05D5,0x05D4,0x05D5,0x04D5,0x0487,0x0487,0x0487,0x04D6,0x3001,0x3001,0x04D5,0x0487,0x0487,0x0487,0x0487,0x04D6,0x05D6,0x35D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
76,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x1170,0x1170,0x1170,0x0550,0x0551,0x0572,0x30D3,0x05DC,0x05DD,0x05DC,0x05DD,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x31CE,0x31CF,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
77,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x1170,0x0558,0x0559,0x057A,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
78,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x1170,0x057A,0x3001,0x05DC,0x05DD,0x05DC,0x05DD,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
79,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0575,0x31E8,0x31CF,0x05D4,0x05D5,0x05D4,0x05D5,0x31CE,0x31CF,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x35D5,0x05D4,0x35D5
