map,Route127_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
33,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x0473,0x10BE,0x046D,0x057C,0x1213,0x1221,0x1217,0x1211,0x114E,0x1257,0x1253,0x1255,0x1253,0x114E,0x1210,0x1170,0x1170,0x1170,0x1170,0x1170,0x1221,0x1222,0x1221,0x173B,0x173E,0x0473,0x0475,0x057C,0x1213,0x1211,0x114E,0x1234,0x1253,0x114E,0x1218,0x1170,0x1170,0x157A,0x046B,0x10BE,0x0475,0x057C,0x1213,0x1213,0x1213,0x1170,0x1170,0x1170,0x1170,0x157D,0x1479,0x1479,0x1584,0x1223,0x1217,0x120B,0x1238,0x057A,0x3473,0x3475,0x157C,0x1221
34,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x0473,0x1071,0x0475,0x057C,0x1213,0x1213,0x1217,0x1211,0x114E,0x1257,0x1253,0x1255,0x1253,0x114E,0x1210,0x1215,0x1213,0x1211,0x1211,0x114E,0x114E,0x1218,0x1207,0x057A,0x1071,0x047B,0x047D,0x057C,0x1223,0x1223,0x1209,0x114E,0x1253,0x1242,0x114E,0x1170,0x1170,0x157A,0x0473,0x0474,0x047D,0x057C,0x1213,0x1213,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x173B,0x173C,0x173D,0x1170,0x073B,0x173E,0x3473,0x3475,0x157C,0x1221
35,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0489,0x047B,0x0489,0x0475,0x057C,0x1213,0x1213,0x1217,0x1211,0x114E,0x1257,0x1253,0x125D,0x1251,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x1242,0x114E,0x1210,0x057A,0x1071,0x1071,0x0474,0x0584,0x1223,0x1213,0x1211,0x114E,0x1253,0x1253,0x114E,0x1170,0x1170,0x157A,0x0473,0x0475,0x0474,0x0584,0x1213,0x1213,0x11B5,0x32F0,0x32F1,0x32F0,0x32F1,0x319E,0x11B7,0x1170,0x157D,0x0489,0x157C,0x1170,0x057A,0x046B,0x00BE,0x3475,0x157C,0x0613
36,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x047B,0x047D,0x057C,0x1213,0x1213,0x1213,0x1211,0x114E,0x1257,0x1250,0x1251,0x1255,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x1253,0x114E,0x1210,0x0582,0x0489,0x1071,0x057C,0x1170,0x1213,0x1213,0x1211,0x114E,0x1253,0x1253,0x114E,0x1170,0x1170,0x157A,0x0473,0x0475,0x057C,0x1170,0x11AD,0x31AE,0x319B,0x06F8,0x0725,0x0724,0x0725,0x32F1,0x319C,0x11AF,0x1170,0x157D,0x057E,0x1170,0x057A,0x0473,0x0474,0x047D,0x057C,0x0613
37,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x1071,0x0474,0x0584,0x1223,0x1223,0x1213,0x1211,0x114E,0x1257,0x1254,0x1252,0x1255,0x114E,0x1210,0x1215,0x1206,0x121F,0x1211,0x114E,0x1253,0x114E,0x1218,0x1221,0x057A,0x0474,0x0584,0x1170,0x1170,0x1213,0x1211,0x114E,0x1253,0x1253,0x114E,0x1170,0x1170,0x157A,0x0473,0x0475,0x057C,0x1213,0x11B5,0x319E,0x319E,0x32F0,0x0724,0x0725,0x0724,0x06F9,0x319E,0x11B7,0x1170,0x1170,0x073B,0x073D,0x057A,0x047B,0x047D,0x0474,0x0584,0x0613
38,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1206,0x121F,0x1211,0x114E,0x114E,0x1210,0x121D,0x1170,0x0582,0x0489,0x1071,0x057C,0x1170,0x1223,0x1223,0x1213,0x1211,0x114E,0x1257,0x1254,0x1252,0x1255,0x114E,0x1210,0x1215,0x1217,0x1206,0x1219,0x114E,0x1253,0x1242,0x114E,0x1170,0x0582,0x0584,0x173B,0x173D,0x1170,0x1213,0x1211,0x114E,0x1253,0x1253,0x114E,0x1170,0x073B,0x173E,0x0473,0x0475,0x057C,0x1213,0x11B5,0x319E,0x32F0,0x0724,0x06F9,0x06F8,0x0725,0x32F1,0x319E,0x319C,0x11AF,0x1217,0x057D,0x057E,0x057A,0x1071,0x0474,0x0584,0x0623,0x0623
39,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1206,0x121F,0x1206,0x1219,0x114E,0x114E,0x1218,0x1207,0x1170,0x1170,0x057A,0x1071,0x057C,0x1170,0x1213,0x1213,0x120F,0x1211,0x114E,0x1257,0x1254,0x1252,0x1255,0x114E,0x1210,0x121D,0x121F,0x1211,0x114E,0x1244,0x1250,0x1251,0x114E,0x1170,0x1213,0x1213,0x157D,0x157E,0x1170,0x1206,0x1219,0x114E,0x1253,0x1253,0x114E,0x1170,0x157A,0x1071,0x0473,0x0475,0x173E,0x173D,0x11B5,0x32F0,0x0724,0x06F9,0x319E,0x32F0,0x0724,0x0725,0x32F1,0x319E,0x11B7,0x1223,0x120F,0x1217,0x057A,0x1071,0x057C,0x1170,0x0623,0x0623
40,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1217,0x1206,0x1219,0x114E,0x1247,0x1242,0x114E,0x1210,0x1170,0x1221,0x057A,0x1071,0x057C,0x1170,0x1170,0x1213,0x1217,0x1211,0x114E,0x1257,0x1254,0x1252,0x1255,0x114E,0x1210,0x1213,0x1213,0x1211,0x114E,0x1250,0x125F,0x1255,0x114E,0x1213,0x1213,0x1213,0x1213,0x1213,0x1221,0x1211,0x114E,0x1244,0x1253,0x1253,0x114E,0x1170,0x157A,0x1071,0x0473,0x10BE,0x046D,0x057C,0x11B5,0x06F8,0x0725,0x32F1,0x319E,0x06F8,0x0725,0x0724,0x0725,0x32F1,0x11B7,0x1213,0x1217,0x1223,0x057A,0x1071,0x057C,0x1170,0x0613,0x0613
41,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1217,0x1211,0x114E,0x1247,0x1250,0x1251,0x114E,0x1218,0x1170,0x1170,0x057A,0x0474,0x0584,0x1170,0x1170,0x1213,0x1217,0x1211,0x114E,0x1257,0x1254,0x1252,0x1255,0x114E,0x1218,0x1207,0x1213,0x1211,0x114E,0x1257,0x1253,0x1255,0x114E,0x1213,0x1213,0x1213,0x1213,0x1213,0x1221,0x1211,0x114E,0x1253,0x1253,0x1232,0x114E,0x1170,0x157A,0x1071,0x0473,0x1071,0x0475,0x057C,0x11B5,0x319E,0x06F8,0x06F9,0x319E,0x319E,0x06F8,0x06F9,0x06F8,0x06F9,0x11B7,0x1213,0x1223,0x1223,0x057A,0x1071,0x057C,0x1170,0x1170,0x0613
42,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1217,0x1211,0x114E,0x1250,0x125C,0x1252,0x1242,0x114E,0x1170,0x1170,0x0582,0x0584,0x173B,0x173D,0x1170,0x1213,0x1217,0x1219,0x114E,0x1257,0x1254,0x1252,0x1255,0x123A,0x114E,0x1210,0x1213,0x1211,0x114E,0x1257,0x1253,0x1255,0x114E,0x1218,0x1221,0x1213,0x1213,0x1213,0x1222,0x1211,0x114E,0x1253,0x1253,0x114E,0x1208,0x1170,0x1582,0x3489,0x0473,0x1071,0x0475,0x057C,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1213,0x1213,0x1217,0x057A,0x0474,0x0584,0x1170,0x1170,0x0613
43,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1217,0x1211,0x114E,0x1259,0x124C,0x1252,0x1253,0x114E,0x1170,0x1221,0x1170,0x1213,0x157D,0x157E,0x1170,0x1213,0x1217,0x114E,0x123F,0x1257,0x1254,0x1252,0x1255,0x1242,0x114E,0x1210,0x1213,0x1211,0x114E,0x1257,0x1253,0x1255,0x123A,0x114E,0x1221,0x1213,0x1213,0x1213,0x1222,0x1219,0x114E,0x1253,0x1253,0x114E,0x1210,0x1170,0x1238,0x157A,0x0473,0x1071,0x0475,0x057C,0x1213,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1213,0x1213,0x1217,0x057A,0x057C,0x1170,0x1170,0x1170,0x0613
44,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1217,0x1213,0x1217,0x1211,0x114E,0x1234,0x1254,0x125A,0x1251,0x114E,0x1170,0x1221,0x1170,0x1170,0x1213,0x1213,0x1170,0x1213,0x1217,0x114E,0x1247,0x1257,0x1254,0x1252,0x1255,0x1253,0x114E,0x1210,0x1213,0x1211,0x114E,0x1257,0x1253,0x1255,0x1242,0x114E,0x1170,0x1213,0x1213,0x1213,0x1222,0x114E,0x1244,0x1253,0x1253,0x114E,0x1210,0x1170,0x073B,0x173E,0x0473,0x1071,0x0475,0x057C,0x1223,0x1213,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1213,0x1213,0x1223,0x057A,0x057C,0x1170,0x1170,0x1170,0x0613
45,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1217,0x1217,0x1217,0x1223,0x1209,0x114E,0x1259,0x124C,0x1252,0x1242,0x114E,0x1221,0x1170,0x1170,0x1170,0x1170,0x1213,0x1213,0x1217,0x114E,0x1253,0x1257,0x1254,0x1252,0x125D,0x1251,0x114E,0x1210,0x1213,0x1211,0x114E,0x124B,0x124F,0x1255,0x1253,0x114E,0x1170,0x1213,0x1213,0x1213,0x1222,0x114E,0x1253,0x1253,0x1253,0x114E,0x1210,0x1238,0x157A,0x046B,0x00BE,0x1071,0x0475,0x057C,0x1223,0x1213,0x1213,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1213,0x1213,0x1213,0x0582,0x0584,0x1170,0x1170,0x1170,0x0213
46,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1217,0x1217,0x1213,0x1211,0x114E,0x1234,0x1254,0x125A,0x1251,0x114E,0x1221,0x1170,0x1170,0x1170,0x1170,0x1213,0x1213,0x1217,0x114E,0x1250,0x125F,0x1254,0x125A,0x1251,0x1255,0x114E,0x1210,0x1213,0x1211,0x114E,0x1234,0x1254,0x1255,0x1253,0x114E,0x1170,0x1170,0x1170,0x1221,0x1222,0x114E,0x1253,0x1253,0x1232,0x114E,0x1210,0x073B,0x173E,0x3473,0x1071,0x0474,0x047D,0x057C,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x0550,0x0551,0x1213,0x1213,0x0213
47,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1217,0x120B,0x120F,0x1223,0x1209,0x114E,0x1259,0x124C,0x1252,0x114E,0x1207,0x1213,0x1215,0x1170,0x1170,0x1213,0x1213,0x1217,0x114E,0x1257,0x1253,0x1254,0x1256,0x1252,0x1255,0x114E,0x1218,0x1207,0x120B,0x1209,0x114E,0x1254,0x1255,0x1232,0x114E,0x1210,0x1215,0x1206,0x121F,0x1211,0x114E,0x1253,0x1253,0x114E,0x1170,0x1238,0x157A,0x046B,0x00BE,0x0474,0x047D,0x0474,0x0584,0x1170,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x0558,0x0559,0x1170,0x1170,0x0213
48,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1217,0x1217,0x1213,0x1217,0x1213,0x1211,0x114E,0x1234,0x1254,0x1252,0x114E,0x1218,0x1207,0x1215,0x121D,0x121F,0x1213,0x1217,0x1211,0x114E,0x1257,0x1250,0x125C,0x1256,0x1252,0x1255,0x123A,0x114E,0x1210,0x1213,0x1211,0x114E,0x1254,0x1255,0x114E,0x1208,0x120B,0x1215,0x1217,0x1206,0x1219,0x114E,0x1253,0x1232,0x114E,0x1170,0x173B,0x173E,0x3473,0x0474,0x047D,0x0474,0x0584,0x1223,0x1170,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1170,0x114E,0x114E,0x1170,0x1213,0x1213,0x073B,0x073D,0x0613
49,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1217,0x1213,0x1217,0x1213,0x1223,0x1209,0x114E,0x1254,0x1252,0x1242,0x114E,0x1210,0x121D,0x1207,0x1213,0x1206,0x121F,0x1211,0x114E,0x1257,0x1254,0x1256,0x1256,0x1252,0x1255,0x1242,0x114E,0x1210,0x1213,0x1211,0x114E,0x1254,0x1255,0x114E,0x1210,0x1213,0x121D,0x121F,0x1211,0x114E,0x1244,0x1253,0x114E,0x1208,0x1170,0x157A,0x046B,0x00BE,0x3475,0x0474,0x0584,0x1223,0x1223,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x114E,0x114F,0x114F,0x114E,0x1213,0x1213,0x057D,0x057E,0x0613
50,0x1215,0x1170,0x1170,0x1170,0x073B,0x173E,0x057C,0x1217,0x1213,0x1217,0x1213,0x1213,0x1211,0x114E,0x1254,0x125A,0x1251,0x114E,0x1210,0x1213,0x1215,0x1213,0x1217,0x1213,0x1211,0x114E,0x1257,0x1254,0x1256,0x1256,0x1252,0x1255,0x1253,0x114E,0x1210,0x1213,0x1211,0x114E,0x1254,0x1255,0x114E,0x1210,0x1213,0x1213,0x1206,0x1219,0x114E,0x1253,0x1253,0x114E,0x1210,0x1170,0x157A,0x3473,0x0474,0x047D,0x157C,0x1223,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x1213,0x0550,0x0551,0x1213,0x1213,0x114E,0x114F,0x114F,0x114E,0x0550,0x0551,0x1213,0x1213,0x0213
51,0x1215,0x173B,0x173D,0x1170,0x057A,0x1071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x114E,0x1259,0x124C,0x1252,0x114E,0x1218,0x1207,0x1215,0x1213,0x1217,0x1206,0x1219,0x114E,0x1257,0x1254,0x1256,0x1256,0x1252,0x125D,0x1251,0x114E,0x1210,0x1206,0x1219,0x114E,0x1254,0x1255,0x114E,0x1210,0x1213,0x1213,0x1211,0x114E,0x1244,0x1253,0x1232,0x114E,0x1170,0x1170,0x157A,0x3473,0x3475,0x3071,0x157C,0x0550,0x0551,0x1213,0x1213,0x1213,0x1217,0x1213,0x1217,0x1213,0x1217,0x0558,0x0559,0x1213,0x1213,0x1170,0x114E,0x114E,0x1170,0x0558,0x0559,0x1213,0x1213,0x0213
52,0x1215,0x157D,0x157E,0x073B,0x173E,0x1071,0x057C,0x1170,0x173B,0x173D,0x1170,0x1170,0x1222,0x114E,0x1234,0x1254,0x1252,0x1242,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123F,0x1254,0x1259,0x124C,0x1256,0x125A,0x1251,0x1255,0x114E,0x1218,0x1219,0x114E,0x123F,0x1254,0x1255,0x114E,0x1210,0x1213,0x1206,0x1219,0x114E,0x1253,0x1253,0x114E,0x1170,0x1170,0x1170,0x157A,0x047B,0x047D,0x0474,0x1584,0x0558,0x0559,0x1213,0x1213,0x1206,0x1213,0x1213,0x1213,0x1170,0x073B,0x073D,0x1170,0x0550,0x0551,0x1215,0x1213,0x1213,0x1213,0x1213,0x073B,0x073D,0x1213,0x0213
53,0x1215,0x1170,0x1170,0x057A,0x046B,0x046D,0x057C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1222,0x1209,0x114E,0x1254,0x1252,0x1253,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123F,0x1259,0x124F,0x1254,0x1256,0x1256,0x1252,0x1255,0x123A,0x114E,0x114E,0x1240,0x1244,0x1254,0x1255,0x114E,0x1210,0x1213,0x1211,0x114E,0x1244,0x1253,0x1253,0x114E,0x1170,0x1170,0x1170,0x157A,0x3071,0x0474,0x1584,0x0223,0x1170,0x073B,0x073D,0x1213,0x1217,0x1213,0x1213,0x0550,0x0551,0x057D,0x057E,0x1170,0x0558,0x0559,0x0550,0x0551,0x1213,0x1213,0x1213,0x057D,0x057E,0x1213,0x0213
54,0x1215,0x1170,0x1170,0x057A,0x0473,0x0475,0x057C,0x1213,0x1170,0x1213,0x1170,0x1170,0x1222,0x1211,0x114E,0x1254,0x125A,0x1251,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123F,0x1253,0x1257,0x1259,0x124C,0x1256,0x1252,0x1255,0x1242,0x1241,0x123E,0x123C,0x1254,0x125F,0x1255,0x114E,0x1210,0x1213,0x1211,0x114E,0x1253,0x1253,0x1232,0x114E,0x1170,0x1170,0x1170,0x157A,0x3071,0x157C,0x1170,0x1170,0x1170,0x057D,0x057E,0x073B,0x073D,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x114E,0x114E,0x1170,0x0558,0x0559,0x073B,0x073D,0x073B,0x073C,0x073D,0x1170,0x0613
55,0x1215,0x1170,0x073B,0x173E,0x0473,0x0475,0x057C,0x1213,0x1170,0x1213,0x1170,0x1170,0x1222,0x1211,0x114E,0x1254,0x1256,0x1252,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123F,0x1253,0x1259,0x124F,0x1254,0x1256,0x1252,0x125D,0x1251,0x1242,0x1243,0x1244,0x1254,0x124D,0x124B,0x114E,0x1210,0x1213,0x1211,0x114E,0x1253,0x1253,0x114E,0x1208,0x1170,0x1170,0x1170,0x157A,0x0474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1213,0x057D,0x057E,0x0558,0x0559,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1207,0x1207,0x057D,0x057E,0x057A,0x1071,0x057C,0x1170,0x0613
56,0x1215,0x1170,0x057A,0x1071,0x0473,0x0475,0x173E,0x073D,0x1213,0x1213,0x1170,0x1170,0x1222,0x1211,0x114E,0x1254,0x1256,0x1252,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x1249,0x1234,0x1253,0x1257,0x1254,0x1256,0x125A,0x1251,0x1255,0x1253,0x1253,0x1254,0x125F,0x1252,0x1232,0x114E,0x1210,0x1213,0x1211,0x114E,0x1253,0x1232,0x114E,0x1210,0x1170,0x1170,0x1170,0x157A,0x157C,0x1170,0x1170,0x1170,0x1213,0x1213,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1207,0x1170,0x1170,0x073B,0x173E,0x1071,0x057C,0x1170,0x0613
57,0x173B,0x173D,0x057A,0x1071,0x0473,0x10BE,0x046D,0x057C,0x1213,0x073B,0x073C,0x173D,0x1221,0x1211,0x114E,0x1259,0x124C,0x1252,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123E,0x123F,0x1253,0x1257,0x1254,0x1256,0x1256,0x1252,0x1255,0x1253,0x1253,0x1254,0x1253,0x1255,0x114E,0x1208,0x1222,0x1213,0x1211,0x114E,0x1253,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1207,0x1170,0x1170,0x157A,0x046B,0x346D,0x157C,0x1170,0x0613
58,0x057D,0x057E,0x057A,0x1071,0x0473,0x1071,0x0475,0x057C,0x1213,0x057A,0x3071,0x157C,0x1221,0x1211,0x114E,0x1234,0x1254,0x1252,0x114E,0x1210,0x1215,0x1213,0x1217,0x1211,0x114E,0x123E,0x123F,0x1253,0x1257,0x1254,0x1256,0x1256,0x1252,0x125D,0x125E,0x125E,0x125F,0x1253,0x1255,0x114E,0x1210,0x1213,0x1213,0x1211,0x114E,0x1253,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1207,0x1170,0x157A,0x3473,0x3475,0x157C,0x0613,0x0613
59,0x0551,0x1170,0x057A,0x1071,0x0473,0x1071,0x0475,0x057C,0x1213,0x1582,0x3479,0x1584,0x1170,0x1223,0x1209,0x114E,0x1254,0x1252,0x114E,0x1210,0x1215,0x1213,0x1217,0x1223,0x1209,0x114E,0x1249,0x1234,0x1257,0x1259,0x124C,0x1256,0x125A,0x1251,0x1253,0x1253,0x1253,0x124D,0x124B,0x114E,0x1210,0x1213,0x1213,0x1211,0x114E,0x114E,0x1230,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x11AD,0x319B,0x3195,0x3196,0x3196,0x3196,0x3197,0x11B7,0x1170,0x1170,0x1215,0x073B,0x173E,0x3473,0x3475,0x157C,0x0613,0x0613
60,0x0559,0x1170,0x0582,0x0489,0x0473,0x1071,0x0475,0x057C,0x1213,0x1213,0x1170,0x1170,0x1170,0x1213,0x1211,0x114E,0x1254,0x114E,0x1230,0x1222,0x1215,0x1213,0x120B,0x120F,0x1211,0x114E,0x123E,0x123F,0x1259,0x124F,0x1254,0x1256,0x1256,0x125A,0x1251,0x1253,0x124D,0x124B,0x1253,0x114E,0x1210,0x1213,0x1213,0x1223,0x1221,0x1221,0x173B,0x173D,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x11AD,0x319B,0x3195,0x3196,0x3196,0x3197,0x319C,0x31AE,0x319B,0x319E,0x319D,0x3124,0x3124,0x3124,0x319F,0x319C,0x11AF,0x1170,0x1213,0x157A,0x1071,0x3473,0x3475,0x173E,0x073D,0x0613
61,0x1215,0x1170,0x1170,0x057A,0x0473,0x1071,0x0475,0x173E,0x073D,0x1213,0x1170,0x1170,0x1170,0x1213,0x1223,0x1231,0x114E,0x114E,0x1238,0x120D,0x1222,0x120D,0x120F,0x1217,0x1211,0x114E,0x123E,0x1249,0x1234,0x1257,0x1259,0x124C,0x1256,0x1256,0x1252,0x1253,0x1255,0x1253,0x1232,0x114E,0x1210,0x120D,0x120E,0x120E,0x120E,0x120E,0x157D,0x157E,0x0558,0x0559,0x1170,0x1170,0x11AD,0x31AE,0x319B,0x3195,0x3185,0x3124,0x3124,0x3186,0x3196,0x3197,0x319E,0x3195,0x3185,0x04A3,0x0481,0x0482,0x3186,0x3197,0x319C,0x11AF,0x1213,0x157A,0x1071,0x3473,0x00BE,0x346D,0x157C,0x0613
62,0x1215,0x1170,0x1170,0x057A,0x047B,0x0489,0x0475,0x1071,0x057C,0x1213,0x1170,0x1170,0x1170,0x1213,0x1213,0x1239,0x114E,0x114E,0x1238,0x1215,0x120D,0x1222,0x1217,0x1217,0x1211,0x114E,0x123E,0x123E,0x123F,0x1259,0x124F,0x1254,0x1256,0x1256,0x1252,0x124D,0x124B,0x1232,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x319B,0x319E,0x3195,0x3185,0x0480,0x0481,0x0481,0x0482,0x3124,0x3186,0x3196,0x3185,0x3124,0x04AB,0x0489,0x04BF,0x0482,0x319F,0x319E,0x11B7,0x1213,0x157A,0x1071,0x3473,0x1071,0x3475,0x157C,0x0613
63,0x1215,0x1170,0x1170,0x057A,0x1071,0x0473,0x10BE,0x046D,0x057C,0x1213,0x1170,0x1170,0x1213,0x1213,0x1213,0x1213,0x114E,0x114E,0x1238,0x1215,0x1215,0x1213,0x1217,0x1217,0x1223,0x1209,0x114E,0x123E,0x123F,0x1253,0x1257,0x1254,0x1256,0x1256,0x1252,0x1255,0x1253,0x123A,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x120E,0x1170,0x11AD,0x319B,0x319E,0x3195,0x3185,0x3124,0x0488,0x0471,0x0471,0x04BF,0x0482,0x3124,0x3124,0x3124,0x3124,0x3124,0x04AB,0x05A8,0x04AC,0x319F,0x319E,0x11B7,0x1213,0x157A,0x1071,0x3473,0x1071,0x3475,0x157C,0x0613
64,0x1170,0x1170,0x1170,0x057A,0x1071,0x0473,0x1071,0x0475,0x173E,0x073D,0x1170,0x1170,0x173B,0x173D,0x1213,0x1213,0x114E,0x114E,0x1238,0x1215,0x1214,0x1214,0x1214,0x1214,0x1170,0x1211,0x114E,0x123E,0x1249,0x1234,0x1257,0x1254,0x1256,0x1256,0x1252,0x1255,0x1253,0x114E,0x1208,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073D,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319D,0x3124,0x3124,0x0488,0x046B,0x046C,0x046D,0x04BF,0x0482,0x3124,0x318E,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x319E,0x11B7,0x1213,0x157A,0x046B,0x00BE,0x1071,0x3475,0x157C,0x0613
65,0x1170,0x1170,0x1170,0x0582,0x0489,0x047B,0x0489,0x10BE,0x046D,0x057C,0x1213,0x1170,0x157D,0x157E,0x1213,0x1213,0x114E,0x114E,0x1238,0x1215,0x1214,0x173B,0x173D,0x1214,0x1170,0x1211,0x114E,0x123E,0x123E,0x123F,0x1257,0x1259,0x124C,0x1256,0x1252,0x1255,0x1253,0x114E,0x1210,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x057C,0x1170,0x1170,0x11AD,0x319B,0x319E,0x319E,0x319D,0x3124,0x3124,0x0488,0x047B,0x0489,0x0475,0x0471,0x048A,0x3124,0x319F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x073B,0x173E,0x3473,0x1071,0x0474,0x047D,0x157C,0x0613
