map,Route120_Layout,width,40,height,100,primary,gTileset_General,secondary,gTileset_Fortree
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
64,0x04C6,0x300E,0x300E,0x3001,0x3001,0x3001,0x30D8,0x30DA,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x5001,0x5001,0x5001,0x500F,0x04C6,0x0475,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x0473,0x0417,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x04C7
65,0x04C6,0x04C6,0x04C6,0x300E,0x300E,0x300E,0x300E,0x3001,0x3001,0x3001,0x0474,0x047C,0x30AF,0x047C,0x047D,0x0475,0x0475,0x063A,0x5001,0x5001,0x5001,0x04C6,0x04C6,0x0475,0x10C3,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10C4,0x047B,0x0489,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x04C7
66,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300E,0x3001,0x3001,0x0475,0x0474,0x30AF,0x0491,0x0491,0x0642,0x0475,0x063A,0x5001,0x5001,0x5001,0x0417,0x0417,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10C2,0x10C4,0x0473,0x0417,0x0417,0x0417,0x3001,0x3001,0x3001,0x04C7
67,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300E,0x3001,0x0475,0x063A,0x3001,0x3001,0x3001,0x3001,0x0475,0x063A,0x50C8,0x50CA,0x5001,0x0001,0x4001,0x42C7,0xF285,0xF287,0xF287,0xF287,0xF287,0xF287,0xF287,0xF286,0x42C7,0x4001,0x0001,0x3001,0x3001,0x3001,0x3001,0x04C7
68,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300E,0x0475,0x063A,0x3001,0x3015,0x3015,0x3015,0x0475,0x063A,0x50D8,0x50DA,0x5001,0x0001,0x4001,0x42CF,0xF28D,0xF28F,0xF28F,0xF28F,0xF28F,0xF28F,0xF28F,0xF28E,0x42CF,0x4001,0x0001,0x3001,0x3001,0x3001,0x300F,0x04C7
69,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x0417,0x0475,0x063A,0x3015,0x3015,0x3015,0x3015,0x0475,0x063A,0x500F,0x5001,0x5001,0x5001,0x0001,0x0475,0x126E,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x126F,0x0473,0x0001,0x3001,0x3001,0x3001,0x300F,0x04C6,0x04C7
70,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0474,0x047C,0x047D,0x063A,0x3015,0x3015,0x3015,0x3015,0x0475,0x063A,0x04C6,0x500F,0x5001,0x5001,0x5001,0x0475,0x126E,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x126F,0x0473,0x3001,0x3001,0x3001,0x300F,0x04C6,0x04C6,0x04C7
71,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x0474,0x0491,0x0642,0x3015,0x3015,0x3015,0x3208,0x0475,0x063A,0x04C6,0x04C6,0x5001,0x5001,0x5001,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x300F,0x300F,0x300F,0x04C6,0x04C6,0x04C6,0x04C7
72,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x0642,0x3001,0x3015,0x3015,0x3015,0x3015,0x0474,0x047D,0x063A,0x04C6,0x0417,0x50C8,0x50CA,0x5001,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7
73,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300F,0x3001,0x3015,0x3015,0x3015,0x3015,0x0475,0x0474,0x0642,0x0417,0x5001,0x50D0,0x50D1,0x50CA,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
74,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x3001,0x3208,0x3015,0x3015,0x3015,0x0475,0x063A,0x5001,0x5001,0x5001,0x50D8,0x50D9,0x50DA,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
75,0x04C7,0x04C7,0x04C7,0x04C7,0x06D7,0x06DF,0x06E7,0x04C7,0x0417,0x3001,0x3001,0x3001,0x3015,0x3015,0x3208,0x0475,0x063A,0x5001,0x50C8,0x50CA,0x5001,0x5001,0x5001,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
76,0x04C7,0x04C7,0x04C7,0x04C7,0x0670,0x0671,0x0672,0x0417,0x3001,0x3001,0x3001,0x3001,0x3015,0x3015,0x0474,0x047D,0x063A,0x5001,0x50D8,0x50DA,0x5001,0x0474,0x50AF,0x0642,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
77,0x04C7,0x04C7,0x04C7,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3208,0x3208,0x0475,0x0474,0x0642,0x5001,0x5001,0x5001,0x5001,0x063A,0x0001,0x3001,0x30D4,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x0498,0x066C,0x066C,0x0402,0x0402,0x0402,0x0402,0x0402,0x0402,0x0402
78,0x04C7,0x04C7,0x0417,0x3103,0x3104,0x3104,0x3104,0x3104,0x3105,0x30D8,0x30DA,0x3001,0x3001,0x3001,0x0475,0x063A,0x5001,0x5001,0x5001,0x50C8,0x50CA,0x063A,0x3001,0x3001,0x3001,0x10B8,0x10A1,0x10A1,0x10A1,0x0498,0x04EE,0x0630,0x04D3,0x0402,0x0402,0x041D,0x041D,0x041D,0x041D,0x041D
79,0x0417,0x0417,0x3001,0x329B,0x3693,0x3694,0x3694,0x3694,0x329C,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x063A,0x5001,0x5001,0x5001,0x50D8,0x50DA,0x063A,0x3001,0x3001,0x3001,0x3002,0x3002,0x3002,0x3002,0x0638,0x0473,0x0473,0x0401,0x040F,0x040F,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
80,0x10B0,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B2,0x3001,0x3001,0x3001,0x30C8,0x30CA,0x0475,0x063A,0x5001,0x5001,0x5001,0x5001,0x5001,0x063A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0638,0x0473,0x0473,0x0401,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
81,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x300E,0x300E,0x3001,0x30D8,0x30DA,0x0475,0x063A,0x5001,0x50C8,0x50CA,0x5001,0x5015,0x063A,0x3001,0x3001,0x300F,0x300F,0x300F,0x300F,0x300F,0x0638,0x0473,0x0473,0x0401,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
82,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x0475,0x063A,0x50C8,0x50D1,0x50DA,0x5015,0x5015,0x5002,0x5002,0x5002,0x0417,0x0417,0x04C7,0x04C7,0x04C7,0x0684,0x0638,0x047B,0x0489,0x0417,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
83,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x0475,0x063A,0x50D8,0x50DA,0x5001,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x0417,0x0417,0x04C7,0x04C7,0x0640,0x0489,0x0473,0x0401,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417
84,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x0475,0x063A,0x5001,0x5118,0x511A,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x06D7,0x06DF,0x527B,0x0638,0x047B,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C
85,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C7,0x0417,0x3001,0x3001,0x3001,0x0475,0x063A,0x5001,0x5120,0x5122,0x5208,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x0670,0x0671,0x0672,0x0640,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x0491
86,0x3002,0x3002,0x10CC,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x04C7,0x0474,0x047C,0x00AF,0x047C,0x047D,0x063A,0x5001,0x5120,0x5121,0x511A,0x5208,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x0417,0x3001
87,0x300E,0x300E,0x3002,0x3002,0x10CC,0x10A1,0x10A1,0x10A1,0x10BA,0x0417,0x0475,0x0474,0x00AF,0x0491,0x0491,0x0642,0x5001,0x5120,0x5121,0x5122,0x5001,0x5208,0x5208,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x5015,0x0417,0x0417,0x0001,0x3001,0x3001,0x3001,0x3001,0x3001
88,0x04C7,0x04C7,0x300E,0x300E,0x3002,0x3002,0x3002,0x3002,0x3002,0x3001,0x0475,0x063A,0x5001,0x5001,0x5001,0x5001,0x5001,0x5128,0x5121,0x5121,0x511A,0x5004,0x5001,0x5208,0x5208,0x5208,0x5208,0x5208,0x5208,0x5208,0x5208,0x5208,0x5001,0x5004,0x0001,0x3001,0x3004,0x3001,0x0403,0x3001
89,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x300E,0x3001,0x3001,0x3001,0x3001,0x0475,0x063A,0x5001,0x50C8,0x50CA,0x5001,0x5001,0x5001,0x5128,0x5121,0x5121,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x5119,0x0119,0x311A,0x3001,0x3001,0x3001,0x3004
90,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0474,0x047C,0x047C,0x047C,0x047D,0x063A,0x5001,0x50D8,0x50DA,0x5001,0x5001,0x50C8,0x50CA,0x5128,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5129,0x5121,0x0121,0x3121,0x3119,0x3119,0x3119,0x3119
91,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0475,0x0474,0x0491,0x0491,0x0491,0x0642,0x5001,0x5001,0x5004,0x5001,0x5001,0x50D8,0x50D1,0x50CA,0x5001,0x5001,0x5001,0x50C8,0x50CA,0x5001,0x5004,0x5001,0x5001,0x500E,0x500E,0x500E,0x500E,0x5128,0x0129,0x3129,0x3129,0x3129,0x3129,0x3129
92,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0475,0x063A,0x514B,0x554C,0x554C,0x554C,0x514D,0x5001,0x5001,0x5001,0x500E,0x500E,0x50D8,0x50DA,0x5001,0x5001,0x5001,0x50D8,0x50DA,0x500E,0x500E,0x500E,0x500E,0x04C7,0x04C7,0x0417,0x0417,0x5001,0x0001,0x3001,0x3001,0x3001,0x3004,0x3001
93,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x0475,0x063A,0x5113,0x5114,0x5114,0x5114,0x5115,0x500E,0x500E,0x500E,0x04C7,0x04C7,0x500E,0x5004,0x5001,0x5001,0x5001,0x500E,0x500E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x0474,0x047C,0x047C,0x047C,0x047C,0x0489,0x3001,0x3001,0x3001
94,0x0417,0x0417,0x0474,0x047C,0x047C,0x047C,0x047D,0x063A,0x500E,0x500E,0x500E,0x500E,0x500E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x500E,0x500E,0x5001,0x5001,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0474,0x047D,0x10C3,0x10B1,0x10B1,0x10C4,0x047B,0x047C,0x047C,0x047C
95,0x047C,0x047C,0x047D,0x0474,0x0491,0x04CE,0x04CE,0x0642,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x10C3,0x10C0,0x10A1,0x10A1,0x10C2,0x10B1,0x10B1,0x10B1,0x10B2
96,0x04CE,0x04CE,0x0491,0x0642,0x300E,0x04C7,0x04C7,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x0417,0x1474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x10C3,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10C0,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA
97,0x04C7,0x04C7,0x300E,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x0417,0x1474,0x047C,0x147D,0x10C3,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10C0,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA
98,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x1474,0x047C,0x147D,0x10C3,0x10B1,0x10C0,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA
99,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x1474,0x147D,0x10C3,0x10B1,0x10C0,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10CB,0x50D3
