map,Route105_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_Dewford
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
67,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x111B,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x149B,0x149C,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
68,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x0558,0x0559,0x1170,0x1123,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
69,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x112B,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
70,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
71,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1219,0x1219,0x1558,0x1559,0x1170,0x111B,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
72,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x0643,0x0643,0x111D,0x1170,0x1170,0x1123,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
73,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x0643,0x0643,0x313E,0x311C,0x111D,0x112B,0x1145,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x1584,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
74,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x0643,0x0643,0x3239,0x3124,0x1125,0x1170,0x112B,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
75,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x0643,0x0643,0x0643,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
76,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x063A,0x0643,0x063A,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
77,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x063A,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
78,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x0552,0x0553,0x112D,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
79,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
